code,name,mbrg,nprg,nav,targ,epsg,seg
300575,中旗股份,28.51,-13.32,10.42,31.96,-13.21,10.42
002831,裕同科技,16.18,-13.35,17.23,29.50,-14.13,15.37
300366,创意信息,39.09,-13.47,5.25,4.56,-59.87,4.92
300055,万邦达,-28.56,-13.49,5.60,6.14,-12.91,5.15
600834,申通地铁,-2.76,-13.63,1.90,9.46,-13.62,1.90
002079,苏州固锝,39.57,-13.76,8.29,6.79,-50.00,4.58
002805,丰元股份,1.78,-13.77,5.74,28.58,-12.50,5.74
600200,江苏吴中,-43.46,-13.95,-1.81,-9.19,-17.14,-1.29
603738,泰晶科技,52.99,-13.95,14.90,65.49,-52.17,13.91
000671,阳光城,77.56,-14.06,54.30,44.46,10.80,45.35
300158,振东制药,7.60,-14.10,5.22,6.53,-11.31,5.44
002107,沃华医药,17.36,-14.18,13.36,20.15,0.00,11.37
002270,华明装备,-20.00,-14.21,15.61,27.98,0.00,15.70
600280,中央商场,9.10,-14.27,4.04,6.90,-12.50,3.91
600766,园城黄金,4.20,-14.35,-0.89,-4.72,-50.00,-0.89
300143,星普医科,268.34,-14.38,6.36,9.45,-32.74,3.72
002570,*ST因美,-35.80,-14.41,-35.03,-18.93,-23.00,-35.27
600459,贵研铂业,0.01,-14.42,7.30,35.35,-27.27,4.28
603916,苏博特,35.30,-14.75,65.84,22.19,-33.33,66.18
600051,宁波联合,43.64,-14.76,23.78,-19.34,-67.02,22.17
002196,方正电机,29.48,-14.78,5.02,13.27,-50.24,5.05
002362,汉王科技,8.97,-14.79,4.40,6.60,5.06,4.07
300315,掌趣科技,5.75,-14.80,0.42,-6.54,-16.67,0.33
002919,名臣健康,-12.05,-14.83,7.37,10.99,-35.29,6.95
000719,中原传媒,2.02,-14.90,7.65,9.46,-11.11,7.60
300530,达志科技,0.04,-15.05,3.80,5.00,-17.65,1.80
603922,金鸿顺,3.87,-15.06,7.37,10.99,-35.48,6.95
300149,量子生物,53.23,-15.16,7.05,31.70,-10.73,5.32
603580,艾艾精工,14.97,-15.17,7.37,10.99,-43.61,6.95
603617,君禾股份,3.22,-15.23,98.79,68.20,-37.50,98.79
603615,茶花股份,7.06,-15.25,3.16,3.14,-30.77,3.16
603906,龙蟠科技,3.51,-15.26,10.52,12.90,-36.36,10.52
600611,大众交通,58.56,-15.29,-2.83,-0.78,-15.39,-3.04
002567,唐人神,7.31,-15.32,14.76,12.98,-51.37,16.04
600986,科达股份,85.27,-15.32,43.07,37.26,-18.18,41.95
300187,永清环保,-36.28,-15.48,10.68,28.34,8.54,9.72
603259,药明康德,21.13,-15.48,9.37,21.98,-13.89,11.99
600279,重庆港九,16.87,-15.58,11.08,2.26,-12.54,12.42
002646,青青稞酒,5.04,-15.65,-7.10,-6.54,-14.95,-7.09
601086,国芳集团,3.09,-15.74,7.37,10.99,-33.33,6.95
002518,科士达,10.83,-15.80,13.10,25.09,-36.36,14.32
002692,睿康股份,16.46,-15.98,0.64,10.75,-10.33,3.46
600350,山东高速,-27.94,-16.02,6.96,13.11,-11.76,6.35
300210,森远股份,-20.76,-16.10,4.18,1.64,-50.00,3.53
300534,陇神戎发,0.04,-16.12,1.01,1.85,-75.99,1.01
600791,京能置业,233.23,-16.20,40.63,19.49,-51.80,4.69
600182,S佳通,-5.95,-16.21,-7.58,31.69,-18.62,-9.96
300179,四方达,25.86,-16.33,7.72,23.95,-17.58,7.94
000701,厦门信达,8.37,-16.45,2.70,-12.96,-91.36,-1.84
002315,焦点科技,-11.62,-16.45,-4.08,-0.59,-55.56,-4.17
601866,中远海发,-2.43,-16.56,23.00,9.35,-19.19,23.33
600616,金枫酒业,-10.39,-16.65,0.66,-3.74,-10.00,1.10
002674,兴业科技,-19.99,-16.71,-0.10,-2.05,-16.84,-0.10
002403,爱仕达,9.40,-16.81,2.60,23.62,-20.00,2.80
600640,号百控股,-31.82,-16.90,2.24,4.60,-1.03,2.38
600409,三友化工,-7.71,-16.91,38.44,11.69,-23.09,39.83
300118,东方日升,25.87,-16.94,8.42,19.52,-23.40,6.29
300549,优德精密,-17.01,-16.99,12.99,17.90,-58.62,12.99
000959,首钢股份,-3.51,-17.09,3.31,3.06,1.60,1.65
603926,铁流股份,-3.06,-17.26,99.27,76.92,-36.67,100.02
002657,中科金财,7.03,-17.30,-9.81,8.49,-10.00,-9.22
000812,陕西金叶,5.16,-17.37,22.88,26.54,63.45,51.79
300204,舒泰神,-17.17,-17.41,7.14,6.92,-21.43,7.97
002002,鸿达兴业,-5.53,-17.43,46.12,11.57,-22.80,46.43
300342,天银机电,-0.16,-17.64,9.43,19.14,-33.33,9.51
002926,华西证券,15.29,-17.69,7.37,10.99,-29.46,6.95
600489,中金黄金,-12.60,-17.75,2.34,-3.95,-33.33,1.50
000938,紫光股份,30.08,-17.82,6.51,16.09,-21.12,5.60
600833,第一医药,-27.79,-17.92,-10.56,-11.28,-17.96,-10.65
300600,瑞特股份,-17.37,-17.93,6.75,3.37,-17.24,6.75
002007,华兰生物,4.44,-18.05,7.72,9.76,-18.80,8.96
000613,大东海A,5.39,-18.12,3.16,-17.04,-18.18,3.16
600185,格力地产,-24.35,-18.16,6.55,4.81,-23.08,6.78
300066,三川智慧,12.41,-18.18,3.67,2.78,-17.39,3.70
002437,誉衡药业,99.94,-18.21,4.23,7.51,-18.87,4.43
002793,东音股份,3.11,-18.23,4.34,-3.08,-60.00,4.34
000915,山大华特,1.82,-18.25,11.04,14.06,-33.33,16.05
002448,中原内配,13.30,-18.26,9.05,12.37,-21.57,8.94
600649,城投控股,245.70,-18.27,13.37,10.81,-20.00,5.85
300652,雷迪克,3.66,-18.27,131.07,63.81,-40.00,131.07
600363,联创光电,31.51,-18.29,8.31,10.14,-18.56,8.12
002708,光洋股份,2.51,-18.34,-0.69,2.49,-18.31,-0.69
603168,莎普爱思,-15.52,-18.40,3.27,2.49,-42.86,3.27
603199,九华旅游,-7.16,-18.41,6.15,7.13,-18.41,6.15
002801,微光股份,13.48,-18.42,11.45,12.36,-57.89,11.45
600192,长城电工,-6.76,-18.44,-0.36,-2.78,-24.29,1.39
000541,佛山照明,2.72,-18.60,-6.08,-6.52,-19.43,-6.21
600660,福耀玻璃,13.11,-18.69,3.28,9.87,-21.43,3.27
603178,圣龙股份,-3.16,-18.75,10.02,6.03,-41.18,8.60
603908,牧高笛,12.60,-18.79,4.20,5.19,-31.82,4.20
000601,韶能股份,-10.91,-18.81,4.54,8.21,-18.34,4.73
002732,燕塘乳业,9.14,-18.93,11.02,22.21,-25.00,10.95
300517,海波重科,-26.37,-19.15,3.42,15.00,-20.00,3.42
600448,华纺股份,27.87,-19.26,70.81,27.64,-70.00,70.81
002363,隆基机械,-1.04,-19.28,19.32,19.79,-16.67,20.24
600252,中恒集团,62.75,-19.31,4.33,7.35,-25.00,4.33
002917,金奥博,-15.79,-19.36,7.37,10.99,-33.33,6.95
300181,佐力药业,-15.78,-19.39,1.07,6.43,-26.50,2.36
603699,纽威股份,14.06,-19.44,2.50,13.52,-14.29,2.80
300304,云意电气,-6.29,-19.46,9.19,7.09,-25.00,9.82
600110,诺德股份,-25.26,-19.61,2.56,15.57,-33.01,9.41
600073,上海梅林,-0.79,-19.76,3.60,-4.61,-9.64,7.80
300090,盛运环保,6.97,-19.82,-25.85,14.93,13.21,-26.25
000554,泰山石油,2.65,-19.89,0.31,8.49,33.33,0.30
603277,银都股份,-2.10,-20.09,133.37,96.74,-33.33,133.37
603519,立霸股份,-7.41,-20.12,2.35,-0.99,-15.38,2.35
300660,江苏雷利,15.44,-20.16,219.61,81.83,0.00,220.03
000881,中广核技,15.96,-20.22,3.49,-2.76,-30.92,4.22
002074,国轩高科,-4.32,-20.33,102.10,55.13,-39.13,102.69
300208,恒顺众昇,-2.58,-20.35,13.86,37.81,-25.00,14.08
600063,皖维高新,28.05,-20.46,26.95,-3.56,-35.29,26.95
002722,金轮股份,15.85,-20.52,3.95,12.12,-14.29,3.48
600742,一汽富维,-0.19,-20.61,5.26,6.76,-23.45,5.23
002616,长青集团,-14.61,-20.67,5.51,32.25,-56.66,5.51
002809,红墙股份,35.67,-20.68,7.82,27.91,-47.14,7.82
300057,万顺股份,48.37,-20.69,2.19,18.62,3.20,2.67
601199,江南水务,-7.99,-20.88,5.61,7.34,-20.00,5.61
600375,华菱星马,6.46,-20.92,2.36,6.82,0.00,2.19
002155,湖南黄金,120.89,-20.95,5.47,5.41,-33.33,5.18
002817,黄山胶囊,-1.81,-21.28,5.31,7.32,-20.00,5.08
603158,腾龙股份,15.63,-21.44,18.38,24.48,-20.00,12.40
000752,西藏发展,-2.39,-21.52,-12.79,-11.52,-7.97,0.50
603767,中马传动,2.86,-21.53,77.89,57.77,0.00,77.89
000685,中山公用,11.56,-21.58,4.30,4.93,-23.53,4.15
600999,招商证券,15.29,-21.59,13.91,19.65,-35.19,13.93
600692,亚通股份,-32.81,-21.60,9.56,-17.58,-20.69,9.60
002026,山东威达,35.20,-21.61,4.02,9.53,-25.00,4.07
603336,宏辉果蔬,0.87,-21.69,4.35,3.76,-21.43,4.35
600232,金鹰股份,15.94,-21.69,-0.21,9.53,-4.55,-0.98
601098,中南传媒,-23.31,-21.76,3.99,3.39,-25.00,3.77
600587,新华医疗,3.22,-21.88,1.81,6.57,-36.36,0.98
300230,永利股份,6.58,-21.98,4.96,3.90,-59.86,5.86
600843,上工申贝,-3.38,-22.01,9.57,5.50,-24.64,10.06
603488,展鹏科技,-2.36,-22.02,7.37,10.99,-42.86,6.95
300360,炬华科技,-18.49,-22.05,54.45,43.46,-30.77,54.73
002845,同兴达,-32.36,-22.06,18.20,41.16,-65.87,18.20
000936,华西股份,-23.91,-22.15,-6.94,15.59,-50.00,-8.09
000623,吉林敖东,41.23,-22.25,9.53,16.54,-40.43,9.63
000905,厦门港务,19.44,-22.29,8.74,16.00,-44.00,2.74
002067,景兴纸业,34.56,-22.41,17.15,7.90,-25.00,16.17
600379,宝光股份,11.70,-22.45,4.99,0.38,-22.52,4.99
601339,百隆东方,-2.51,-22.72,-2.08,3.78,-25.00,-2.08
603520,司太立,0.39,-22.81,4.55,7.12,-21.74,4.92
002778,高科石化,-3.01,-22.90,3.60,6.56,-22.57,3.60
603901,永创智能,21.56,-22.95,4.69,32.37,0.00,4.96
600837,海通证券,15.29,-23.11,4.93,2.49,-21.05,5.83
002357,富临运业,-14.53,-23.28,4.39,-6.92,-24.29,5.50
300037,新宙邦,15.84,-23.30,12.99,34.21,-61.11,12.84
600936,广西广电,15.21,-23.36,5.24,14.83,-25.00,5.20
300282,三盛教育,-68.32,-23.37,-3.60,-29.49,-12.50,-1.05
002534,杭锅股份,-32.50,-23.52,11.58,8.45,-31.25,13.14
002785,万里石,0.03,-23.72,-1.26,1.36,0.00,-1.19
300494,盛天网络,18.17,-23.75,4.99,6.25,-27.27,4.99
002281,光迅科技,-4.75,-23.76,7.58,12.88,-73.91,8.08
000977,浪潮信息,96.50,-23.77,82.42,105.02,-40.08,82.21
300311,任子行,-2.73,-23.78,8.32,9.19,29.00,7.60
603619,中曼石油,20.88,-23.83,7.37,10.99,-33.33,6.95
000530,大冷股份,8.50,-23.94,4.53,8.74,-40.00,4.09
300279,和晶科技,-12.72,-24.19,4.13,9.05,-68.86,3.86
601878,浙商证券,15.29,-24.22,39.27,-2.55,-33.33,39.27
002652,扬子新材,3.84,-24.31,9.46,12.67,-55.56,7.07
300683,海特生物,-22.45,-24.33,7.37,10.99,-42.50,6.95
603020,爱普股份,6.97,-24.44,3.12,6.52,-27.62,3.11
600575,皖江物流,4.17,-24.54,3.10,-8.02,0.00,3.55
000783,长江证券,15.29,-24.70,6.36,9.53,-25.00,6.41
002394,联发股份,13.28,-24.77,6.07,-11.92,-27.11,6.24
002250,联化科技,18.12,-24.85,2.55,15.13,-30.00,2.87
601901,方正证券,15.29,-24.89,5.40,0.30,-20.00,5.23
002893,华通热力,7.31,-24.97,53.80,25.59,-43.20,55.63
000930,中粮生化,23.94,-24.97,13.26,11.45,-30.26,13.55
002089,新海宜,-67.34,-25.03,-6.71,-14.11,-30.53,-7.93
300515,三德科技,-8.39,-25.08,0.67,5.31,-62.00,0.47
000021,深科技,15.83,-25.18,4.36,13.64,-26.73,3.81
300644,南京聚隆,14.81,-25.21,7.37,10.99,-37.50,6.95
601600,中国铝业,-10.36,-25.40,20.02,5.25,-20.83,31.71
300166,东方国信,2.63,-25.42,10.87,2.04,-62.50,10.84
601002,晋亿实业,36.94,-25.43,6.34,11.13,-7.14,6.33
002897,意华股份,9.35,-25.52,7.37,10.99,-42.86,6.95
002185,华天科技,29.76,-25.55,8.11,19.93,-64.53,8.06
600562,国睿科技,8.84,-25.57,5.54,11.81,-20.00,5.54
600993,马应龙,28.69,-25.60,11.84,14.52,-20.00,11.49
002920,德赛西威,-17.15,-25.61,7.37,10.99,-39.58,6.95
300306,远方信息,-2.91,-25.62,8.96,5.26,-22.22,5.17
002688,金河生物,-0.15,-25.63,2.50,8.07,-16.67,1.22
000725,京东方A,-1.32,-25.65,10.27,22.92,-15.94,6.96
000655,*ST金岭,7.62,-25.71,-12.22,-8.80,-24.24,-12.16
601388,怡球资源,32.87,-25.72,11.90,15.07,-20.00,11.90
300314,戴维医疗,-11.29,-25.82,3.19,3.16,-28.57,3.19
603685,晨丰科技,8.25,-26.06,7.37,10.99,-45.45,6.95
002810,山东赫达,26.19,-26.09,5.99,17.47,-31.32,5.86
603078,江化微,5.38,-26.18,4.59,5.97,-44.62,4.59
300033,同花顺,-11.29,-26.37,6.45,-0.15,-26.32,6.45
000635,英力特,-18.27,-26.38,2.52,3.36,-26.35,2.52
300375,鹏翎股份,8.93,-26.45,24.20,19.42,-32.91,24.20
600326,西藏天路,8.76,-26.50,16.12,10.53,-61.22,10.45
300225,金力泰,-1.75,-26.66,1.12,-2.36,-28.95,2.09
600338,西藏珠峰,-3.68,-26.73,23.90,90.95,-27.66,23.95
601113,华鼎股份,22.34,-26.90,2.20,9.83,-40.00,1.50
600634,*ST富控,33.82,-27.02,-47.82,-4.10,0.00,-30.72
000020,深华发A,-10.54,-27.02,0.27,-7.22,-26.67,0.27
000088,盐田港,13.95,-27.07,8.12,12.59,-25.00,5.96
600123,兰花科创,-1.21,-27.11,5.99,-2.96,-12.86,8.62
002483,润邦股份,-3.01,-27.18,2.85,-9.65,-20.00,2.10
002098,浔兴股份,119.83,-27.24,22.29,123.33,-50.00,7.49
000839,中信国安,-8.63,-27.31,8.60,16.95,-17.99,2.81
600105,永鼎股份,45.68,-27.32,4.07,14.96,-25.93,4.25
600873,梅花生物,17.07,-27.33,-0.33,5.54,-27.27,-0.56
001696,宗申动力,0.14,-27.54,1.99,21.48,-23.20,6.09
002010,传化智联,121.06,-27.54,5.09,49.56,50.00,3.14
300070,碧水源,105.32,-27.55,22.39,45.92,-28.57,14.91
002131,利欧股份,35.75,-27.57,9.10,41.85,-77.78,9.53
603328,依顿电子,2.99,-27.62,-3.08,-5.02,-62.50,-3.08
600115,东方航空,9.04,-27.68,10.67,8.33,-29.62,10.50
300240,飞力达,30.18,-27.68,3.38,9.63,0.00,5.70
300333,兆日科技,12.73,-28.06,0.07,0.40,-48.51,-0.00
600353,旭光股份,-10.10,-28.10,1.52,5.78,-15.35,1.12
002441,众业达,20.72,-28.20,7.56,9.49,-25.91,3.93
600560,金自天正,-10.00,-28.31,1.75,-1.76,-33.33,1.65
300690,双一科技,-8.61,-28.44,7.37,10.99,-46.67,6.95
603031,安德利,10.98,-28.58,3.84,2.83,-30.00,3.84
002736,国信证券,15.29,-28.63,6.58,10.67,-38.46,6.56
300611,美力科技,13.51,-28.63,3.91,20.53,-68.75,3.95
002880,卫光生物,-11.75,-28.66,7.37,10.99,-46.51,6.95
002846,英联股份,97.01,-28.70,6.30,23.93,-62.73,3.80
600959,江苏有线,-0.96,-28.71,0.73,0.37,-40.00,2.47
603183,建研院,3.80,-28.72,92.40,69.23,-47.06,92.04
300640,德艺文创,24.52,-28.73,132.06,101.17,-46.58,132.06
603929,亚翔集成,11.13,-28.77,9.97,20.13,-26.92,8.16
002409,雅克科技,5.75,-28.84,1.85,-7.29,-27.79,1.44
600642,申能股份,14.10,-28.89,0.63,5.02,-33.33,-0.01
002554,惠博普,-25.78,-29.01,-2.59,0.37,-40.00,-3.85
002836,新宏泽,-23.72,-29.09,11.37,4.02,-64.29,11.37
002783,凯龙股份,34.15,-29.19,6.03,36.84,-77.27,2.73
603266,天龙股份,-4.74,-29.22,6.44,7.42,-34.78,6.23
000686,东北证券,15.29,-29.27,-0.85,-13.50,-25.00,-1.49
300735,光弘科技,5.37,-29.36,7.37,10.99,-46.38,6.95
002735,王子新材,12.39,-29.46,8.23,18.38,-20.00,6.57
002324,普利特,-8.13,-29.47,4.41,5.65,-29.17,4.41
002150,通润装备,-2.59,-29.49,6.57,4.11,-28.57,4.41
300508,维宏股份,23.67,-29.51,15.44,16.95,-29.49,15.44
603339,四方冷链,14.69,-29.66,10.72,11.54,-26.32,10.72
603303,得邦照明,-4.55,-29.71,3.12,1.00,-60.87,5.24
002264,新华都,1.54,-29.75,-4.37,2.34,-30.00,-3.63
603036,如通股份,-2.15,-29.82,2.03,1.56,-33.33,1.50
603988,中电电机,3.88,-29.99,2.85,6.93,-54.55,2.85
002868,绿康生化,-8.04,-30.00,139.80,108.74,-48.28,139.80
002152,广电运通,22.14,-30.02,0.69,3.77,-50.00,0.07
600971,恒源煤电,-3.71,-30.02,17.55,2.92,-29.07,17.94
002121,科陆电子,12.95,-30.05,8.18,10.63,-45.11,7.62
300063,天龙集团,40.32,-30.06,-14.89,-1.03,-71.12,-14.68
002595,豪迈科技,11.18,-30.11,8.73,18.42,-30.12,8.75
300548,博创科技,-18.00,-30.19,9.94,5.63,-29.17,9.94
300010,立思辰,-15.73,-30.21,3.87,12.58,-25.27,1.86
000776,广发证券,15.29,-30.37,6.40,9.27,-28.57,5.75
000059,华锦股份,4.51,-30.54,12.50,-5.89,-30.74,12.25
601377,兴业证券,15.29,-31.29,3.50,21.53,-45.40,3.66
603300,华铁科技,16.16,-31.36,14.43,28.91,-33.33,32.80
000529,广弘控股,-38.88,-31.47,15.18,15.96,0.00,10.42
000728,国元证券,15.29,-31.49,20.05,10.59,-58.33,20.82
600962,国投中鲁,-6.35,-31.54,-2.17,-3.97,1.18,0.70
000926,福星股份,-10.73,-31.64,-9.83,0.58,-20.00,4.68
300610,晨化股份,20.42,-31.85,11.07,12.40,-59.70,11.07
600237,铜峰电子,7.34,-31.94,1.56,-6.83,-37.74,1.00
600135,乐凯胶片,3.36,-31.95,2.17,10.80,-33.57,2.25
002539,云图控股,-14.66,-32.08,-0.46,0.89,-28.57,0.32
002658,雪迪龙,17.62,-32.41,15.88,35.75,-50.00,15.81
002705,新宝股份,3.93,-32.41,4.51,3.60,-52.39,4.48
600463,空港股份,43.53,-32.43,-0.29,0.08,-33.33,1.00
603989,艾华集团,13.40,-32.57,10.29,36.24,-32.55,10.44
300679,电连技术,-14.07,-32.66,7.37,10.99,-50.00,6.95
600370,三房巷,11.01,-32.70,0.38,4.58,-41.88,1.73
000550,江铃汽车,-20.53,-32.81,-15.13,-6.92,-30.77,-15.13
600343,航天动力,-11.59,-33.16,0.72,-4.02,-37.01,-0.55
603320,迪贝电气,5.40,-33.17,75.53,34.59,-50.00,75.53
002083,孚日股份,11.35,-33.38,2.82,-1.02,-32.89,2.84
300486,东杰智能,-38.70,-33.43,68.03,48.29,-33.62,68.17
000620,新华联,21.88,-33.44,16.71,15.39,-50.00,4.31
002045,国光电器,30.70,-33.46,5.25,52.48,-25.00,6.38
002631,德尔未来,12.48,-33.50,5.72,10.96,-28.57,4.25
601212,白银有色,87.17,-33.62,-7.24,-4.55,36.11,-14.44
002666,德联集团,54.27,-33.85,3.56,-2.59,-25.00,3.89
000061,农产品,-8.06,-33.86,2.39,9.71,-37.93,-0.75
002266,浙富控股,-12.82,-33.95,13.88,11.51,-13.13,4.60
002758,华通医药,19.65,-34.18,3.77,13.12,-45.21,4.29
300461,田中精机,31.40,-34.25,22.02,30.48,-58.33,16.24
300196,长海股份,9.40,-34.34,3.51,2.89,-67.86,3.64
002892,科力尔,14.32,-34.39,7.37,10.99,-47.37,6.95
000793,华闻传媒,-4.91,-34.41,1.11,15.99,-15.20,3.70
300702,天宇股份,4.30,-34.66,7.37,10.99,-51.43,6.95
601231,环旭电子,-3.77,-34.71,11.61,10.55,-30.77,11.61
000750,国海证券,15.29,-34.76,-1.53,-0.91,-40.00,-0.84
000987,越秀金控,-100.00,-34.83,6.83,14.23,-38.27,2.78
600172,黄河旋风,-2.25,-34.84,5.05,10.09,-65.13,5.15
000890,法尔胜,-17.08,-34.87,0.36,3.45,-13.50,13.75
000565,渝三峡A,-83.94,-34.95,5.48,-6.98,-25.00,5.48
002876,三利谱,-4.72,-35.13,7.37,10.99,-50.00,6.95
600981,汇鸿集团,13.62,-35.30,-7.45,-4.33,-28.57,-7.87
002718,友邦吊顶,32.37,-35.38,9.05,4.16,-35.00,7.48
002891,中宠股份,27.75,-35.41,7.37,10.99,-55.17,6.95
300533,冰川网络,-26.93,-35.56,0.32,-0.53,-36.67,1.00
000666,经纬纺机,2.18,-35.69,21.15,7.93,-50.84,9.61
300687,赛意信息,5.21,-35.77,175.51,105.52,-51.28,175.51
600356,恒丰纸业,7.78,-35.79,2.83,0.26,-33.33,2.94
002771,真视通,-7.22,-35.93,7.50,10.99,-68.75,7.50
603090,宏盛股份,45.96,-35.94,0.74,0.26,-42.86,0.40
000800,一汽轿车,1.03,-36.06,2.57,-3.32,-67.71,2.01
601929,吉视传媒,-1.10,-36.09,8.97,34.64,-39.90,8.74
600726,华电能源,12.43,-36.10,-33.73,0.61,-30.77,-31.87
002145,中核钛白,-3.41,-36.14,9.30,4.30,-28.57,9.30
002625,光启技术,-12.28,-36.24,1.18,9.51,-50.00,1.19
002643,万润股份,7.43,-36.34,6.98,2.24,-74.07,7.01
000709,河钢股份,-11.60,-36.35,1.55,2.35,-42.62,1.50
603239,浙江仙通,-1.20,-36.45,9.99,14.66,-79.41,9.99
002580,圣阳股份,13.38,-36.53,-0.92,3.30,-50.00,-1.13
300693,盛弘股份,-15.02,-36.84,119.37,57.84,-52.76,119.37
601163,三角轮胎,-16.40,-36.96,1.37,5.49,-40.00,1.37
603165,荣晟环保,-10.32,-37.01,41.85,37.15,-42.68,41.85
002795,永和智控,23.07,-37.06,0.57,3.09,-66.67,0.57
002241,歌尔股份,-10.61,-37.11,34.41,5.97,-70.00,34.22
002211,宏达新材,21.52,-37.34,2.18,10.76,-36.63,1.91
600213,亚星客车,-10.09,-37.36,24.01,1.64,-50.00,31.48
002048,宁波华翔,-11.93,-37.66,42.87,7.23,-55.56,45.89
000973,佛塑科技,-13.34,-37.70,-0.04,12.11,-26.82,2.76
300456,耐威科技,23.10,-37.78,21.46,64.42,-34.58,0.68
603041,美思德,-4.28,-37.84,6.97,5.65,-45.00,6.97
002063,远光软件,15.04,-37.90,14.86,10.67,2.04,14.13
000886,海南高速,-42.33,-37.91,1.80,2.15,-37.50,1.94
600300,维维股份,9.98,-37.97,-0.85,-5.78,-40.00,0.42
002856,美芝股份,5.36,-38.25,6.17,1.27,-50.00,6.17
600078,澄星股份,-10.25,-38.32,3.06,2.63,-77.14,1.76
600023,浙能电力,17.69,-38.40,2.53,5.06,-42.86,2.94
002156,通富微电,13.47,-38.60,0.87,11.61,-25.00,49.44
600261,阳光照明,24.06,-38.65,3.79,9.71,-37.50,3.36
000532,华金资本,-6.93,-38.68,5.39,26.84,18.10,3.82
600558,大西洋,15.40,-38.68,0.79,9.17,-41.18,1.17
600020,中原高速,-40.18,-38.93,6.26,9.98,-38.48,6.19
000545,金浦钛业,7.41,-38.94,5.72,-3.27,-38.89,5.72
002436,兴森科技,2.74,-39.02,0.35,6.67,-50.00,1.54
002634,棒杰股份,18.68,-39.08,2.64,2.50,-50.00,3.32
002342,巨力索具,2.30,-39.12,-1.12,-2.48,-40.00,-1.12
300078,思创医惠,11.01,-39.32,1.95,6.55,-62.50,0.30
600644,乐山电力,6.20,-39.42,9.54,20.88,-43.64,3.21
600070,浙江富润,27.71,-39.51,5.76,7.32,-61.54,5.26
002092,中泰化学,52.74,-39.55,10.84,15.87,-39.14,10.71
000970,中科三环,18.82,-39.61,3.78,6.85,-41.35,3.58
603188,亚邦股份,2.45,-39.67,-13.39,18.57,-36.53,-16.49
601588,北辰实业,-43.09,-39.71,11.57,18.91,-44.44,10.69
002124,天邦股份,51.04,-39.81,4.53,19.33,-50.00,4.69
601700,风范股份,17.12,-39.96,-4.44,-11.60,-40.00,-4.63
603721,中广天择,-23.17,-40.01,7.37,10.99,-54.89,6.95
603803,瑞斯康达,-5.51,-40.06,54.24,27.80,-43.75,54.35
000514,渝开发,-14.15,-40.29,2.34,-5.45,-70.98,1.90
600226,瀚叶股份,-29.89,-40.43,4.40,-8.22,-66.67,4.51
600218,全柴动力,2.75,-40.50,1.27,2.72,-33.96,0.96
603133,碳元科技,-7.51,-40.62,3.46,1.54,-50.00,3.35
300436,广生堂,5.58,-40.74,-1.70,3.35,-40.47,-1.70
002209,达意隆,21.92,-40.77,3.38,1.13,-40.85,3.38
000540,中天金融,-36.51,-41.05,18.25,46.09,-25.79,5.10
002636,金安国纪,8.02,-41.14,23.86,34.66,-41.63,22.53
002813,路畅科技,1.02,-41.20,-1.08,25.68,-50.00,-1.54
603398,邦宝益智,2.38,-41.37,7.14,14.14,-40.00,7.14
600891,秋林集团,122.67,-41.49,3.48,2.78,-44.44,3.50
300555,路通视信,-5.84,-41.51,5.42,9.39,-75.64,4.88
002329,皇氏集团,-1.06,-41.58,1.75,7.79,-42.71,0.20
300569,天能重工,-20.19,-41.59,4.00,45.88,-66.64,3.28
600271,航天信息,-0.29,-41.62,7.86,5.78,-76.19,5.62
002224,三力士,16.59,-41.89,11.15,11.64,-40.00,9.26
002578,闽发铝业,9.51,-41.90,2.34,0.25,-59.00,2.35
000416,民生控股,0.25,-41.93,-0.44,0.75,-46.55,-0.61
002605,姚记扑克,-32.41,-41.99,5.71,1.00,-43.64,5.62
002521,齐峰新材,12.70,-42.06,-0.12,2.13,-50.00,-0.12
300738,奥飞数据,3.19,-42.38,7.37,10.99,-51.61,6.95
300535,达威股份,2.10,-42.52,4.66,4.30,-41.67,4.67
603029,天鹅股份,21.66,-42.66,0.37,3.50,-43.11,0.34
300054,鼎龙股份,-19.08,-42.67,4.66,2.31,-63.23,8.25
601158,重庆水务,11.33,-42.86,3.43,-6.46,-41.67,3.47
000712,锦龙股份,-100.00,-42.93,2.12,13.65,-47.50,0.44
600537,亿晶光电,-43.41,-43.12,18.40,-3.15,-55.00,18.40
000017,深中华A,6.14,-43.13,8.08,57.91,0.00,10.63
000625,长安汽车,13.26,-43.23,6.69,-4.05,-42.00,6.52
603777,来伊份,12.12,-43.31,0.28,6.52,-41.94,0.28
600418,江淮汽车,-5.93,-43.40,-2.09,0.33,-21.43,0.07
603538,美诺华,6.35,-43.46,2.01,19.71,-41.67,1.78
600861,北京城乡,-15.78,-43.50,-1.93,-13.72,-46.26,-1.63
000679,大连友谊,-56.34,-43.90,-6.21,-4.14,-42.45,-3.54
002351,漫步者,-6.44,-43.95,-0.43,-0.45,-39.42,0.22
300341,麦迪电气,-0.45,-44.11,9.53,14.83,-40.56,8.01
002148,北纬科技,-51.75,-44.21,9.27,6.37,-72.73,9.47
000722,湖南发展,-15.08,-44.26,2.26,2.18,-33.33,2.05
000797,中国武夷,2.92,-44.29,130.35,28.83,-69.23,135.91
002389,南洋科技,36.68,-44.32,73.24,84.39,-75.00,73.00
002465,海格通信,2.45,-44.40,14.66,7.98,0.00,18.84
002454,松芝股份,-6.45,-44.46,13.53,27.77,-50.00,10.33
