code,name,industry,report,profit,operation,growth,debtpaying,cashflow
002672,东江环保,环境保护,3.12,4.29,3.50,3.67,3.50,4.00
000961,中南建设,建筑施工,3.50,4.43,3.67,5.00,3.50,1.00
300626,华瑞股份,电气设备,3.12,3.57,3.50,4.33,3.50,1.00
601599,鹿港文化,影视音像,2.62,3.14,3.50,3.50,3.50,4.40
603587,地素时尚,服饰,3.38,5.00,3.67,3.17,3.50,5.60
300470,日机密封,机械基件,3.38,4.29,3.50,4.00,3.50,1.00
300731,科创新源,橡胶,2.25,4.00,3.50,2.50,3.50,5.20
002928,华夏航空,空运,3.12,4.29,3.67,3.33,3.50,1.00
300631,久吾高科,环境保护,2.00,3.14,3.83,3.00,3.50,5.20
603808,歌力思,服饰,2.38,4.57,3.50,4.33,3.50,5.00
603228,景旺电子,元器件,3.25,4.86,3.50,3.50,3.50,5.00
600992,贵绳股份,钢加工,2.00,2.86,3.50,2.83,3.50,4.00
600539,*ST狮头,水泥,2.38,2.57,3.67,2.33,3.50,1.00
300585,奥联电子,汽车配件,2.12,3.71,3.50,2.50,3.50,4.20
000509,华塑控股,其他建材,1.25,1.86,4.00,3.83,3.50,1.00
000155,川化股份,农药化肥,2.38,3.57,3.67,5.33,3.50,4.00
300156,神雾环保,环境保护,1.00,1.71,4.00,2.00,3.50,1.00
300077,国民技术,半导体,1.75,3.14,3.50,2.00,3.50,1.00
000590,启迪古汉,中成药,1.50,3.00,3.50,3.33,3.50,1.00
300266,兴源环境,环境保护,1.88,3.29,3.67,3.83,3.50,1.00
300121,阳谷华泰,化工原料,3.75,3.57,3.50,5.67,3.50,1.00
000927,一汽夏利,汽车整车,1.38,1.71,3.67,3.17,3.00,1.00
002193,如意集团,纺织,2.62,2.86,3.50,3.67,3.50,1.00
000917,电广传媒,影视音像,2.38,2.29,3.50,1.67,3.50,5.20
002869,金溢科技,通信设备,2.38,3.29,3.50,3.50,3.50,1.00
000533,万 家 乐,家用电器,2.62,3.43,3.83,4.33,3.50,1.00
603496,恒为科技,电脑设备,2.50,4.14,3.50,4.33,3.50,1.00
002575,群兴玩具,文教休闲,1.25,2.57,3.50,1.33,3.50,1.00
300433,蓝思科技,元器件,2.00,4.14,3.50,3.33,3.50,5.20
000413,东旭光电,元器件,2.50,4.14,3.50,4.50,3.50,1.00
300139,晓程科技,元器件,1.00,1.86,3.67,1.17,3.50,1.00
603936,博敏电子,元器件,2.75,3.57,3.50,3.67,3.50,4.00
300165,天瑞仪器,电器仪表,2.62,3.43,3.50,4.17,3.00,1.00
002103,广博股份,文教休闲,1.62,3.14,3.50,2.00,3.50,1.00
000713,丰乐种业,种植业,1.75,3.14,3.50,2.33,3.50,1.00
300383,光环新网,电信运营,2.38,4.14,3.67,3.67,3.50,1.00
300304,云意电气,汽车配件,2.00,3.43,3.50,2.33,3.50,4.00
000839,中信国安,综合类,1.75,2.86,3.50,2.33,3.50,1.00
000979,中弘股份,区域地产,1.00,1.86,3.83,2.17,3.50,3.60
000833,贵糖股份,造纸,2.38,3.29,3.67,4.33,3.50,1.00
603996,中新科技,家用电器,2.38,3.43,3.50,5.17,3.50,1.00
002619,艾格拉斯,互联网,2.75,4.29,3.50,4.83,3.50,4.20
300569,天能重工,专用机械,1.88,3.57,3.50,2.33,3.50,1.00
600105,永鼎股份,通信设备,2.38,3.29,3.50,2.83,3.50,1.00
000973,佛塑科技,塑料,2.38,3.00,3.50,1.83,3.50,5.20
600987,航民股份,纺织,3.25,4.43,3.50,3.83,3.50,4.60
300023,宝德股份,专用机械,1.00,1.29,3.83,1.67,3.50,4.40
603817,海峡环保,环境保护,2.25,3.43,3.67,3.00,3.50,5.00
600309,万华化学,化工原料,3.88,5.71,3.50,4.83,3.50,5.00
300112,万讯自控,电器仪表,2.25,2.57,3.50,4.33,3.50,1.00
002811,亚泰国际,装修装饰,2.38,3.43,3.67,3.50,3.50,4.60
603726,朗迪集团,机械基件,2.50,4.43,3.50,3.00,3.50,1.00
300501,海顺新材,广告包装,2.38,3.86,3.50,2.83,3.50,4.40
603877,太平鸟,服饰,3.50,4.86,3.50,4.00,3.50,1.00
300637,扬帆新材,化工原料,3.38,4.29,3.50,5.33,3.50,5.00
002591,恒大高新,化工原料,1.62,3.14,3.50,4.67,3.50,4.00
002789,建艺集团,装修装饰,3.00,4.14,3.67,3.33,3.50,1.00
300283,温州宏丰,电气设备,3.12,3.00,3.50,3.83,3.50,5.20
600755,厦门国贸,商贸代理,3.00,4.43,3.67,4.17,3.50,1.00
300166,东方国信,软件服务,2.38,3.57,3.67,2.50,3.50,1.00
000910,大亚圣象,家居用品,3.00,4.14,3.50,4.33,3.50,1.00
002122,*ST天马,机械基件,2.38,1.57,3.50,2.33,3.50,1.00
002543,万和电气,家用电器,3.38,4.86,3.50,4.17,3.50,4.80
300068,南都电源,电气设备,3.38,4.29,3.50,3.33,3.50,1.00
002228,合兴包装,广告包装,2.88,3.71,3.50,5.17,3.50,1.00
600883,博闻科技,水泥,1.38,2.29,3.67,1.83,3.50,1.00
002580,圣阳股份,电气设备,1.38,2.43,3.50,1.67,3.50,1.00
600241,时代万恒,商贸代理,1.88,2.00,3.50,4.67,3.50,1.00
600559,老白干酒,白酒,2.38,4.43,3.67,4.00,3.50,5.00
002341,新纶科技,化工原料,3.12,4.00,3.50,4.17,3.50,4.00
300706,阿石创,元器件,2.62,3.86,3.50,2.83,3.50,4.80
002906,华阳集团,汽车配件,1.38,2.71,3.50,3.17,3.50,1.00
002156,通富微电,半导体,2.38,3.57,3.50,2.83,3.50,4.20
300284,苏交科,建筑施工,2.88,3.86,3.83,4.17,3.50,1.00
300747,锐科激光,元器件,2.38,3.57,3.50,3.17,3.50,1.00
300205,天喻信息,元器件,2.38,3.29,3.50,4.00,3.50,1.00
300251,光线传媒,影视音像,4.12,4.71,3.50,5.00,3.50,4.00
603508,思维列控,软件服务,3.25,4.43,3.50,4.00,3.50,5.40
300316,晶盛机电,专用机械,3.38,4.29,3.50,4.83,3.50,1.00
603389,亚振家居,家居用品,2.25,1.86,3.67,3.00,3.50,1.00
600704,物产中大,商贸代理,2.38,4.57,3.83,3.50,3.50,1.00
600096,云天化,农药化肥,3.12,3.86,3.50,2.83,3.50,4.20
002556,辉隆股份,其他商业,2.38,4.00,3.67,3.17,3.50,1.00
603289,泰瑞机器,专用机械,2.38,3.71,3.50,3.00,3.50,1.00
603188,亚邦股份,染料涂料,2.50,4.71,3.50,1.83,3.50,5.00
300098,高新兴,通信设备,2.38,4.14,3.50,5.33,3.50,1.00
300162,雷曼股份,元器件,1.25,2.29,3.50,1.33,3.50,1.00
000587,金洲慈航,批发业,2.00,3.86,3.50,2.67,3.50,1.00
002297,博云新材,矿物制品,1.62,2.86,3.50,1.83,3.50,1.00
603960,克来机电,专用机械,2.38,4.00,3.50,4.17,3.50,5.00
000676,智度股份,互联网,3.62,4.43,3.33,4.33,3.50,1.00
002522,浙江众成,塑料,2.38,2.71,3.50,2.50,3.50,4.00
002079,苏州固锝,半导体,1.62,3.00,3.50,2.83,3.50,1.00
600737,中粮糖业,食品,2.38,4.71,3.50,3.83,3.50,1.00
300308,中际旭创,电气设备,2.50,4.57,3.50,4.67,3.50,1.00
002870,香山股份,电器仪表,1.62,3.14,3.50,3.50,3.50,1.00
600273,嘉化能源,化工原料,2.38,4.86,3.50,4.50,3.50,4.00
002511,中顺洁柔,造纸,2.75,4.43,3.50,3.50,3.50,1.00
002227,奥 特 迅,电气设备,1.75,1.71,4.00,2.50,3.50,1.00
300442,普丽盛,轻工机械,2.38,2.86,3.50,3.17,3.50,1.00
600790,轻纺城,商品城,2.50,4.14,3.50,2.67,3.50,1.00
300223,北京君正,半导体,2.38,2.71,3.67,3.33,3.50,4.80
000065,北方国际,建筑施工,2.38,4.14,3.50,2.50,3.50,1.00
000852,石化机械,化工机械,1.00,2.00,3.83,2.33,3.50,1.00
300341,麦迪电气,电气设备,1.62,3.14,3.50,2.50,3.50,4.00
002211,宏达新材,橡胶,1.62,2.71,3.50,2.17,3.50,4.80
300738,奥飞数据,电信运营,2.12,3.57,3.67,2.33,3.50,5.20
300531,优博讯,软件服务,2.75,4.00,3.50,4.00,3.50,1.00
600230,沧州大化,农药化肥,2.88,5.71,3.67,3.33,3.50,4.60
603186,华正新材,元器件,2.38,3.57,3.50,2.67,3.50,1.00
000739,普洛药业,化学制药,2.88,3.86,3.50,3.83,3.50,5.00
000530,大冷股份,机械基件,1.88,3.14,3.50,2.33,3.50,1.00
600647,同达创业,综合类,1.62,3.14,4.00,1.33,3.50,4.20
002843,泰嘉股份,钢加工,2.88,3.71,3.50,3.83,3.50,5.20
601066,中信建投,证券,2.38,4.71,1.00,2.50,3.50,3.40
300257,开山股份,机械基件,2.88,3.29,3.50,3.17,3.50,4.00
300659,中孚信息,软件服务,1.62,2.00,3.50,3.17,3.50,1.00
603517,绝味食品,食品,3.38,4.86,3.67,4.17,3.50,4.60
603699,纽威股份,专用机械,2.00,3.71,3.50,2.33,3.50,4.80
601163,三角轮胎,汽车配件,2.12,4.00,3.50,1.67,3.50,4.00
000962,东方钽业,小金属,1.00,1.71,3.50,3.17,3.50,3.40
603239,浙江仙通,汽车配件,2.25,4.29,3.50,2.50,3.50,4.60
000908,景峰医药,化学制药,1.62,3.29,3.50,1.33,3.50,5.20
002173,创新医疗,医疗保健,3.00,3.86,3.67,3.83,3.50,1.00
600446,金证股份,软件服务,1.00,2.14,3.50,3.67,3.50,1.00
300258,精锻科技,汽车配件,3.12,4.29,3.50,4.17,3.50,5.00
300556,丝路视觉,软件服务,1.00,1.71,3.67,3.17,3.50,1.00
600260,凯乐科技,通信设备,4.12,5.14,3.50,5.33,3.50,4.00
002259,升达林业,家居用品,1.75,1.57,3.67,2.00,3.50,3.40
002300,太阳电缆,电气设备,2.25,3.14,3.50,2.83,3.50,1.00
000721,西安饮食,酒店餐饮,1.00,1.71,3.50,1.50,3.50,3.40
300138,晨光生物,食品,2.62,4.14,3.50,3.17,3.50,4.60
600880,博瑞传播,广告包装,1.50,2.57,3.67,1.50,3.50,1.00
600071,凤凰光学,元器件,1.00,1.71,3.50,2.17,3.50,1.00
600833,第一医药,医药商业,2.38,3.29,3.50,1.00,3.50,5.00
603789,星光农机,农用机械,2.38,1.43,3.83,1.00,3.50,1.00
002890,弘宇股份,农用机械,2.38,3.29,3.50,2.00,3.50,1.00
300208,恒顺众昇,电气设备,2.38,4.14,3.67,2.67,3.50,1.00
300237,美晨生态,建筑施工,3.50,4.43,3.67,4.83,3.50,1.00
300217,东方电热,电器仪表,2.62,3.00,3.50,4.00,3.50,1.00
002288,超华科技,元器件,2.50,2.71,3.50,3.00,3.50,4.20
300050,世纪鼎利,软件服务,1.50,3.00,3.50,3.50,3.50,1.00
600959,江苏有线,影视音像,2.00,3.86,3.50,1.50,3.50,4.80
002703,浙江世宝,汽车配件,1.00,1.57,3.50,1.33,3.50,1.00
600336,澳柯玛,家用电器,2.38,3.57,3.50,2.83,3.50,1.00
600845,宝信软件,软件服务,2.38,4.57,3.50,4.67,3.50,4.40
600926,杭州银行,银行,2.38,3.29,3.50,4.00,3.50,3.40
002509,天广中茂,专用机械,2.00,3.43,3.83,3.17,3.50,1.00
002169,智光电气,电气设备,1.88,3.00,3.50,3.33,3.50,1.00
603258,电魂网络,互联网,2.38,3.57,3.83,1.50,3.50,1.00
300181,佐力药业,中成药,2.38,3.00,3.50,1.67,3.50,1.00
600618,氯碱化工,化工原料,3.75,4.29,4.00,4.67,3.50,1.00
000687,华讯方舟,通信设备,2.62,3.14,3.50,4.33,3.50,1.00
002809,红墙股份,化工原料,1.88,3.43,3.50,3.17,3.50,5.00
002381,双箭股份,橡胶,2.75,3.00,3.50,3.00,3.50,5.20
603345,安井食品,食品,2.75,4.43,3.67,3.33,3.50,5.00
002246,北化股份,化工原料,2.38,1.86,3.50,3.83,3.50,1.00
603266,天龙股份,塑料,2.12,3.86,3.50,2.00,3.50,5.00
603918,金桥信息,软件服务,1.25,2.43,3.50,2.83,3.50,1.00
300034,钢研高纳,小金属,2.50,3.14,3.50,2.50,3.50,1.00
600734,实达集团,电脑设备,1.00,2.14,3.50,2.33,3.50,1.00
000759,中百集团,超市连锁,1.75,3.71,3.83,1.83,3.50,5.40
600354,敦煌种业,种植业,1.00,1.43,3.83,1.00,3.50,1.00
603066,音飞储存,仓储物流,2.00,3.00,3.50,3.17,3.50,1.00
000062,深圳华强,批发业,3.50,4.29,3.50,4.33,3.50,5.00
300563,神宇股份,通信设备,2.88,3.86,3.50,2.83,3.50,4.80
600830,香溢融通,多元金融,2.38,3.00,3.67,2.67,3.50,1.00
300115,长盈精密,元器件,1.88,3.57,3.50,2.67,3.50,5.20
300679,电连技术,元器件,2.38,4.57,3.50,2.00,3.50,5.40
300014,亿纬锂能,元器件,2.50,3.86,3.50,4.50,3.50,1.00
601566,九牧王,服饰,3.38,4.86,3.50,3.83,3.50,5.40
603778,乾景园林,建筑施工,2.38,2.29,4.00,2.33,3.50,1.00
002609,捷顺科技,软件服务,2.38,1.43,3.83,2.33,3.50,1.00
000806,银河生物,生物制药,2.00,1.71,3.50,3.17,3.50,1.00
603286,日盈电子,汽车配件,2.38,3.43,3.50,4.00,3.50,5.00
002349,精华制药,中成药,3.12,3.86,3.50,4.33,3.50,1.00
002579,中京电子,元器件,3.12,3.57,3.50,4.50,3.50,4.20
600620,天宸股份,综合类,1.00,1.86,3.83,1.33,3.50,1.00
300430,诚益通,电器仪表,2.12,3.43,3.67,4.33,3.50,1.00
600609,金杯汽车,汽车配件,2.62,3.57,3.50,3.83,3.50,1.00
300018,中元股份,电气设备,1.38,2.71,3.67,2.83,3.50,1.00
600677,航天通信,通信设备,1.00,2.57,3.50,2.17,3.50,1.00
300153,科泰电源,电气设备,1.38,2.29,3.50,1.83,3.50,1.00
300552,万集科技,软件服务,1.00,1.86,3.67,1.67,3.50,1.00
300630,普利制药,化学制药,3.50,4.43,3.50,5.17,3.50,4.00
603800,道森股份,专用机械,1.00,2.00,3.50,2.50,3.50,1.00
600367,红星发展,化工原料,3.00,3.57,3.50,4.00,3.50,1.00
300368,汇金股份,专用机械,1.25,2.43,3.50,2.67,3.50,1.00
601928,凤凰传媒,出版业,2.38,4.43,3.50,2.00,3.50,4.00
300525,博思软件,软件服务,2.38,2.00,3.50,4.67,3.50,1.00
002114,罗平锌电,铅锌,1.88,2.86,3.67,3.00,3.50,4.60
300216,千山药机,医疗保健,1.00,1.71,4.00,1.17,3.50,4.00
300290,荣科科技,软件服务,2.38,2.71,3.67,2.67,3.50,1.00
600855,航天长峰,专用机械,2.00,1.86,3.50,2.83,3.50,1.00
603879,永悦科技,化工原料,2.25,3.14,3.50,3.83,3.50,1.00
603516,淳中科技,通信设备,3.50,4.29,3.50,4.33,3.50,1.00
000023,深天地Ａ,其他建材,2.38,2.00,3.50,2.17,3.50,3.40
600236,桂冠电力,水力发电,3.50,4.57,3.83,4.00,3.50,5.40
002690,美亚光电,专用机械,2.38,3.71,3.50,3.50,3.50,4.00
002354,天神娱乐,互联网,2.38,4.43,3.67,3.50,3.50,1.00
300557,理工光科,电器仪表,2.25,1.86,4.00,3.00,3.50,1.00
601339,百隆东方,纺织,2.00,4.00,3.50,1.33,3.50,1.00
603335,迪生力,汽车配件,2.38,2.71,3.50,3.33,3.50,1.00
002101,广东鸿图,机械基件,2.12,4.14,3.50,4.67,3.50,4.00
002412,汉森制药,中成药,3.00,4.14,3.50,2.50,3.50,4.00
002054,德美化工,化工原料,1.38,2.43,3.50,1.00,3.50,1.00
603161,科华控股,汽车配件,2.25,4.00,3.50,2.67,3.50,4.00
002815,崇达技术,半导体,2.38,4.71,3.50,4.67,3.50,5.00
603027,千禾味业,食品,3.88,4.86,3.50,4.50,3.50,5.00
603680,今创集团,运输设备,2.50,4.43,3.50,3.83,3.50,1.00
300255,常山药业,生物制药,2.25,3.71,3.67,3.00,3.50,1.00
600136,当代明诚,影视音像,3.38,4.00,3.67,5.33,3.50,1.00
002200,云投生态,环境保护,2.25,1.71,4.00,3.17,3.50,1.00
601155,新城控股,区域地产,3.75,4.86,4.00,6.00,3.50,1.00
300084,海默科技,石油开采,2.25,1.71,4.00,3.33,3.50,1.00
000683,远兴能源,化工原料,3.50,4.71,3.83,4.00,3.50,4.00
603363,傲农生物,饲料,1.88,3.43,3.67,2.50,3.50,1.00
300628,亿联网络,通信设备,3.25,5.29,3.50,3.83,3.50,5.20
002565,顺灏股份,造纸,2.38,3.71,3.50,4.33,3.50,4.00
600135,乐凯胶片,化工原料,1.75,3.14,3.50,2.00,3.50,1.00
300686,智动力,元器件,1.62,2.86,3.50,3.50,3.50,1.00
600585,海螺水泥,水泥,2.38,5.43,3.67,4.83,3.50,4.80
002762,金发拉比,服饰,2.75,3.71,3.50,3.83,3.50,4.40
601882,海天精工,机床制造,2.50,3.00,3.50,4.00,3.50,1.00
002463,沪电股份,元器件,2.75,3.57,3.50,3.67,3.50,4.80
300183,东软载波,软件服务,2.12,3.86,3.50,2.67,3.50,4.40
603555,贵人鸟,服饰,3.00,4.14,3.50,2.17,3.50,5.00
300460,惠伦晶体,元器件,1.75,2.43,3.50,3.17,3.50,4.40
002705,新宝股份,家用电器,1.88,3.71,3.50,2.33,3.50,4.60
000066,中国长城,电脑设备,2.38,3.86,3.50,1.17,3.50,1.00
002276,万马股份,电气设备,1.00,2.14,3.50,3.17,3.50,1.00
600405,动力源,电气设备,1.75,1.71,3.67,3.17,3.50,1.00
300716,国立科技,塑料,2.38,3.86,3.50,3.67,3.50,1.00
603086,先达股份,农药化肥,2.75,4.43,3.50,4.17,3.50,1.00
600555,海航创新,旅游服务,1.50,2.71,4.00,2.00,3.50,1.00
000955,欣龙控股,纺织,1.00,1.57,3.50,2.00,3.50,1.00
002553,南方轴承,汽车配件,2.00,3.57,3.50,2.00,3.50,5.00
601929,吉视传媒,影视音像,1.75,3.43,3.50,2.67,3.50,4.00
300248,新开普,软件服务,1.00,1.86,3.50,3.00,3.50,1.00
000795,英洛华,矿物制品,2.38,2.71,3.50,3.50,3.50,4.60
002799,环球印务,广告包装,2.12,2.86,3.50,2.67,3.50,5.00
300259,新天科技,电器仪表,2.00,3.29,3.50,3.50,3.50,1.00
000949,新乡化纤,化纤,1.25,2.43,3.50,1.83,3.50,1.00
600801,华新水泥,水泥,4.00,5.14,3.67,4.50,3.50,5.00
002407,多氟多,化工原料,2.38,4.00,3.50,4.17,3.50,1.00
000936,华西股份,化纤,1.50,2.71,3.50,1.50,3.50,1.00
300597,吉大通信,通信设备,1.62,2.29,3.67,2.33,3.50,1.00
300388,国祯环保,环境保护,2.38,4.14,3.50,5.00,3.50,1.00
603227,雪峰科技,化工原料,1.00,1.71,3.50,2.67,3.50,1.00
000692,惠天热电,供气供热,1.00,2.00,3.50,1.67,3.50,1.00
300203,聚光科技,环境保护,3.12,4.00,3.50,5.00,3.50,1.00
600654,ST中安,软件服务,2.00,2.14,3.50,3.17,3.50,1.00
601858,中国科传,出版业,1.25,1.86,3.50,2.83,3.50,1.00
600107,美尔雅,服饰,1.75,1.86,3.50,3.17,3.50,3.40
300106,西部牧业,农业综合,2.00,1.43,3.50,2.00,3.50,1.00
300431,暴风集团,互联网,2.00,1.86,3.50,4.17,3.50,1.00
002003,伟星股份,服饰,2.75,3.29,3.50,4.17,3.50,1.00
002065,东华软件,软件服务,2.00,4.00,3.50,2.00,3.50,1.00
603603,博天环境,环境保护,3.25,3.86,3.50,4.83,3.50,1.00
300454,深信服,软件服务,3.50,4.29,3.50,5.67,3.50,1.00
002172,澳洋科技,化纤,1.88,3.14,3.50,3.00,3.50,1.00
002218,拓日新能,半导体,1.38,2.57,3.67,2.17,3.50,4.20
000665,湖北广电,影视音像,3.00,4.57,3.67,3.50,3.50,4.40
002508,老板电器,家用电器,3.00,5.00,3.50,3.83,3.50,5.20
300466,赛摩电气,电器仪表,1.75,2.71,3.67,3.83,3.50,1.00
002425,凯撒文化,互联网,2.38,3.86,3.50,3.17,3.50,4.60
300194,福安药业,化学制药,2.38,4.14,3.50,2.67,3.50,5.20
600826,兰生股份,商贸代理,2.12,3.43,3.83,1.83,3.50,1.00
600747,ST大控,多元金融,2.38,2.43,3.67,1.67,3.50,1.00
002506,协鑫集成,电气设备,2.38,1.86,3.50,3.17,3.50,4.20
603060,国检集团,建筑施工,2.75,3.57,3.67,3.67,3.50,1.00
603399,吉翔股份,小金属,3.38,3.57,3.50,5.33,3.50,4.40
000788,北大医药,化学制药,2.38,3.43,3.50,3.67,3.50,1.00
002388,新亚制程,元器件,2.38,2.86,3.50,3.83,3.50,1.00
601949,中国出版,出版业,1.00,2.00,3.67,2.67,3.50,1.00
600192,长城电工,电气设备,1.38,2.43,3.67,1.17,3.50,1.00
600323,瀚蓝环境,水务,2.38,4.86,3.67,4.00,3.50,4.00
600153,建发股份,商贸代理,3.25,4.43,3.67,4.33,3.50,1.00
002186,全 聚 德,酒店餐饮,2.75,4.14,3.67,3.00,3.50,1.00
002017,东信和平,通信设备,1.62,3.14,3.50,1.50,3.50,1.00
002129,中环股份,半导体,2.75,3.86,3.50,4.50,3.50,4.20
002921,联诚精密,汽车配件,2.12,3.71,3.50,2.67,3.50,1.00
300074,华平股份,通信设备,2.00,1.86,3.50,3.00,3.50,1.00
002400,省广集团,广告包装,2.25,3.57,3.67,1.50,3.50,4.00
300467,迅游科技,互联网,3.75,4.29,3.67,6.00,3.50,5.00
002657,中科金财,软件服务,2.00,3.57,3.50,1.67,3.50,1.00
000869,张 裕Ａ,红黄药酒,2.75,5.29,3.67,2.33,3.50,5.00
600368,五洲交通,路桥,3.25,4.43,3.67,2.83,3.50,5.20
300735,光弘科技,通信设备,1.75,3.29,3.67,2.33,3.50,1.00
600372,中航电子,航空,2.12,2.14,4.00,4.00,3.50,1.00
002474,榕基软件,软件服务,2.50,3.57,3.67,3.33,3.50,1.00
600382,广东明珠,商贸代理,2.38,4.14,3.67,3.83,3.50,1.00
600715,文投控股,影视音像,2.00,3.71,3.50,3.33,3.50,1.00
000151,中成股份,商贸代理,1.75,3.14,3.67,1.50,3.50,5.20
600099,林海股份,摩托车,2.38,2.00,3.50,1.50,3.50,1.00
300443,金雷风电,专用机械,1.75,3.00,3.50,1.67,3.50,1.00
002629,仁智股份,石油开采,1.00,2.00,3.83,3.17,3.50,3.40
300126,锐奇股份,轻工机械,1.00,1.57,3.50,1.67,3.50,4.20
002005,德豪润达,家用电器,2.38,2.57,3.50,2.83,3.50,4.40
600778,*ST友好,百货,2.25,4.29,3.83,1.67,3.50,4.00
000622,恒立实业,汽车配件,1.00,1.71,3.67,2.00,3.50,1.00
603999,读者传媒,出版业,1.38,2.29,3.50,2.17,3.50,1.00
300450,先导智能,专用机械,3.75,4.86,3.67,5.67,3.50,1.00
603811,诚意药业,化学制药,2.62,4.14,3.50,3.17,3.50,5.40
000829,天音控股,其他商业,2.38,3.14,3.83,3.17,3.50,5.40
000856,冀东装备,机械基件,1.25,2.43,3.50,1.33,3.50,1.00
002545,东方铁塔,钢加工,2.38,3.14,3.50,2.50,3.50,1.00
002774,快意电梯,运输设备,1.75,3.14,3.50,2.33,3.50,1.00
600345,长江通信,通信设备,2.38,3.71,3.50,2.33,3.50,1.00
000732,泰禾集团,区域地产,2.38,4.71,3.83,4.00,3.50,1.00
603729,龙韵股份,广告包装,3.25,3.57,3.33,3.67,3.50,5.20
002380,科远股份,电气设备,2.00,3.00,3.83,2.83,3.50,1.00
002108,沧州明珠,塑料,2.00,3.57,3.50,2.00,3.50,1.00
603022,新通联,广告包装,2.38,2.86,3.50,3.00,3.50,4.00
000518,四环生物,生物制药,1.38,2.86,3.67,1.17,3.50,4.20
600137,浪莎股份,服饰,2.38,2.86,3.50,3.67,3.50,1.00
300220,金运激光,元器件,2.50,3.00,3.50,2.17,3.50,1.00
002337,赛象科技,化工机械,2.25,1.71,3.67,3.00,3.50,1.00
002296,辉煌科技,通信设备,1.38,3.57,4.00,1.33,3.50,1.00
000922,*ST佳电,电气设备,2.12,4.00,3.50,3.17,3.50,4.00
002714,牧原股份,农业综合,2.12,4.00,3.33,4.17,3.50,1.00
600353,旭光股份,元器件,1.62,2.71,3.50,1.67,3.50,5.00
002301,齐心集团,文教休闲,2.38,3.57,3.50,2.67,3.50,1.00
600831,广电网络,影视音像,2.88,4.00,3.50,3.67,3.50,1.00
300503,昊志机电,机械基件,2.12,3.29,3.50,3.67,3.50,5.00
300063,天龙集团,染料涂料,1.75,3.29,3.83,1.67,3.50,1.00
300416,苏试试验,电器仪表,1.38,2.86,3.50,3.67,3.50,1.00
002188,*ST巴士,广告包装,2.38,1.57,3.83,1.83,3.50,1.00
603813,原尚股份,仓储物流,2.38,3.43,3.67,2.50,3.50,1.00
300642,透景生命,医疗保健,2.25,4.00,3.67,4.33,3.50,5.00
000670,盈方微,元器件,1.00,1.43,3.50,1.00,3.50,1.00
600125,铁龙物流,铁路,2.38,4.14,3.67,4.17,3.50,1.00
603067,振华股份,化工原料,3.12,4.29,3.50,3.83,3.50,1.00
300665,飞鹿股份,染料涂料,1.00,1.71,3.67,3.67,3.50,1.00
600080,金花股份,中成药,2.12,2.86,3.50,3.83,3.50,1.00
600708,光明地产,全国地产,3.88,5.29,3.83,5.00,3.50,1.00
300532,今天国际,软件服务,3.25,4.00,3.67,4.83,3.50,1.00
002810,山东赫达,化工原料,2.00,3.57,3.50,2.67,3.50,1.00
300236,上海新阳,半导体,1.88,3.43,3.50,2.17,3.50,4.80
300224,正海磁材,元器件,3.00,3.57,3.50,3.67,3.50,1.00
603797,联泰环保,环境保护,2.38,3.71,3.67,4.33,3.50,5.00
600281,太化股份,化工原料,1.00,1.43,3.50,2.00,3.50,1.00
002786,银宝山新,专用机械,1.00,2.00,3.50,2.50,3.50,1.00
300242,佳云科技,互联网,2.38,3.14,3.33,2.67,3.50,4.00
600316,洪都航空,航空,1.00,1.57,4.00,3.17,3.50,3.60
600063,皖维高新,化纤,1.50,2.71,3.50,2.83,3.50,4.20
600624,复旦复华,综合类,2.88,3.00,3.67,3.50,3.50,1.00
603933,睿能科技,纺织机械,2.50,4.57,3.50,3.83,3.50,1.00
600356,恒丰纸业,造纸,1.75,3.29,3.50,2.17,3.50,1.00
603338,浙江鼎力,专用机械,2.38,4.57,3.50,4.33,3.50,1.00
300408,三环集团,元器件,3.25,4.86,3.50,4.00,3.50,5.40
002488,金固股份,汽车配件,1.88,3.43,3.50,3.83,3.50,1.00
601116,三江购物,超市连锁,2.12,3.86,3.67,2.17,3.50,5.00
300331,苏大维格,元器件,2.75,3.43,3.50,3.83,3.50,1.00
600838,上海九百,百货,2.38,3.57,3.50,1.00,3.50,1.00
002213,特 尔 佳,汽车配件,2.38,1.71,3.67,2.17,3.50,4.20
603026,石大胜华,化工原料,3.50,4.43,3.67,3.83,3.50,5.00
600287,江苏舜天,商贸代理,2.38,3.29,3.50,2.00,3.50,4.40
002308,威创股份,电脑设备,2.25,3.57,3.50,4.33,3.50,1.00
603045,福达合金,电气设备,2.50,3.14,3.50,3.33,3.50,1.00
300707,威唐工业,专用机械,2.38,4.57,3.50,5.50,3.50,5.00
300127,银河磁体,元器件,2.38,3.86,3.50,3.83,3.50,5.20
002519,银河电子,通信设备,2.12,3.29,3.50,1.67,3.50,1.00
000798,中水渔业,渔业,1.88,3.00,3.50,3.00,3.50,1.00
600853,龙建股份,建筑施工,2.38,2.14,4.00,3.67,3.50,1.00
002497,雅化集团,化工原料,3.00,3.71,3.50,4.50,3.50,4.00
